Trace,Search,Level,State,Event St.,Event end,Amplitud,Amp. SD,Dwell Time,Inst. Freq,Interval
1,1,1,A,12732.71973,12735.92969,2.988219,0.416881,3.21,347.282501,2.8795
1,1,0,A,12735.92969,12739.88965,-0.041015,0.212694,3.96,202.06102,4.949
1,1,1,A,12739.88965,12742.04981,3.093771,0.31807,2.1605,139.470016,7.17
1,1,0,A,12742.04981,12742.70996,-0.00213,0.121184,0.66,163.385345,6.1205
1,1,1,A,12742.70996,12744.38965,3.149028,0.188054,1.6795,354.547058,2.8205
1,1,0,A,12744.38965,12745.58984,0.100778,0.172925,1.2005,427.441772,2.3395
1,1,1,A,12745.58984,12746.42969,2.940061,0.280743,0.8395,347.222229,2.88
1,1,0,A,12746.42969,12748.83008,-0.020153,0.296074,2.4006,490.196075,2.04
1,1,1,A,12748.83008,12750.08984,3.125773,0.350444,1.2599,308.632446,3.2401
1,1,0,AB,12750.08984,12750.17969,0.594388,0,0.0895,273.186737,3.6605
1,1,1,A,12750.17969,12751.79981,3.248258,0.333742,1.6205,741.070129,1.3494
1,1,0,AB,12751.79981,12751.86035,1.624662,0,0.0605,584.795349,1.71
1,1,1,A,12751.86035,12752.7002,3.500196,0.513111,0.8397,594.883972,1.681
1,1,0,AB,12752.7002,12752.82031,0.975858,0,0.12,1110.864258,0.9002
1,1,1,A,12752.82031,12754.76953,3.154173,0.402596,1.9493,1041.99231,0.9597
1,1,0,A,12754.76953,12757.86035,-0.049678,0.166397,3.091,483.255219,2.0693
1,1,1,A,12757.86035,12758.37012,3.37988,0.184203,0.5096,198.400894,5.0403
1,1,0,A,12758.37012,12761.73047,-0.019233,0.232573,3.3604,277.731476,3.6006
1,1,1,A,12761.73047,12762.41992,3.045128,0.383341,0.6895,258.397919,3.87
1,1,0,AB,12762.41992,12762.50977,0.5388,0,0.09,246.919678,4.0499
1,1,1,A,12762.50977,12763.74023,3.172285,0.336078,1.2302,1282.873657,0.7795
1,1,0,A,12763.74023,12765.36035,-0.016205,0.217971,1.6203,757.460999,1.3202
1,1,1,A,12765.36035,12767.09961,3.121258,0.338529,1.739,350.815643,2.8505
1,1,0,A,12767.09961,12771.75,-0.03769,0.213357,4.6505,297.681061,3.3593
1,1,1,A,12771.75,12780.99023,3.079433,0.357403,9.2402,156.506775,6.3895
1,1,0,A,12780.99023,12784.98047,-0.027495,0.184486,3.9903,71.990616,13.8907
1,1,1,A,12784.98047,12786.29981,3.171648,0.446278,1.3195,75.582932,13.2305
1,1,0,A,12786.29981,12787.91992,-0.041533,0.227888,1.62,188.331009,5.3098
1,1,1,A,12787.91992,12791.09961,3.145894,0.285636,3.1795,340.193909,2.9395
1,1,0,A,12791.09961,12796.11035,-0.037041,0.191782,5.011,208.355042,4.7995
1,1,1,A,12796.11035,12799.70996,3.037518,0.329364,3.5995,122.092667,8.1905
,,,,,,,,,,
1,1,1,A,12806.66992,12810.36035,2.967887,0.34088,3.6905,N/A,Not found
1,1,0,AB,12810.36035,12810.48047,0.63479,0,0.12,N/A,Not found
1,1,1,A,12810.48047,12818.19043,3.027069,0.266881,7.71,262.432739,3.8105
1,1,0,A,12818.19043,12818.37012,0.961328,0.020716,0.1796,127.713921,7.83
1,1,1,A,12818.37012,12818.54981,2.584589,0.073369,0.1799,126.749138,7.8896
1,1,0,A,12818.54981,12819.48047,-0.13776,0.147189,0.9305,2781.641113,0.3595
1,1,1,A,12819.48047,12823.16992,3.186783,0.273358,3.6895,900.576355,1.1104
1,1,0,A,12823.16992,12825.92969,-0.013423,0.197111,2.7595,216.450211,4.62
1,1,1,A,12825.92969,12826.25977,2.893439,0.261956,0.3305,155.062805,6.449
1,1,0,A,12826.25977,12826.98047,-0.095941,0.179066,0.7205,323.624603,3.09
1,1,1,A,12826.98047,12832.74023,3.260257,0.285564,5.7597,951.474792,1.051
1,1,0,A,12832.74023,12833.40039,0.161604,0.12275,0.6603,154.316223,6.4802
1,1,1,A,12833.40039,12834.57031,3.333104,0.206745,1.1697,155.763245,6.42
1,1,0,AB,12834.57031,12834.69043,0.536229,0,0.1203,546.448059,1.83
1,1,1,A,12834.69043,12836.04004,2.926157,0.242912,1.3495,775.193787,1.29
1,1,0,A,12836.04004,12836.37012,0.03391,0.207044,0.3301,680.364685,1.4698
1,1,1,A,12836.37012,12839.25,3.143477,0.25103,2.8799,595.379883,1.6796
1,1,0,A,12839.25,12840.08984,-0.042528,0.176549,0.84,311.526489,3.21
1,1,1,A,12840.08984,12854.25,3.163794,0.330467,14.16,268.824432,3.7199
1,1,0,A,12854.25,12854.58008,-0.187353,0.241418,0.3301,66.666664,15
1,1,1,A,12854.58008,12856.11035,2.914362,0.239839,1.5304,69.012634,14.4901
1,1,0,A,12856.11035,12858.20996,-0.136237,0.208929,2.0995,537.489929,1.8605
1,1,1,A,12858.20996,12861.90039,3.045654,0.36315,3.6905,275.489685,3.6299
1,1,0,A,12861.90039,12862.41016,-0.033678,0.224027,0.5097,172.711578,5.79
1,1,1,A,12862.41016,12890.33984,3.151106,0.328485,27.9298,238.083908,4.2002
1,1,0,AB,12890.33984,12890.42969,0.770774,0,0.0895,35.162361,28.439501
1,1,1,A,12890.42969,12899.28027,3.165943,0.291924,8.8507,35.689686,28.0193
1,1,0,AB,12899.28027,12899.33984,0.817771,0,0.0598,111.854324,8.9402
1,1,1,A,12899.33984,12905.7002,3.188092,0.279715,6.3602,112.22715,8.9105
1,1,0,AB,12905.7002,12905.79004,0.590721,0,0.0898,155.763245,6.42
1,1,1,A,12905.79004,12906.62988,3.14934,0.196501,0.84,155.038757,6.45
1,1,0,A,12906.62988,12907.5,0.111448,0.2362,0.87,1075.500122,0.9298
1,1,1,A,12907.5,12910.58984,3.263319,0.325707,3.09,584.795349,1.71
1,1,0,A,12910.58984,12910.83008,0.118281,0.175253,0.2401,252.525253,3.96
1,1,1,A,12910.83008,12911.12988,2.98024,0.058492,0.2999,300.29129,3.3301
1,1,0,A,12911.12988,12915.38965,-0.102509,0.203958,4.2595,1851.851807,0.54
1,1,1,A,12915.38965,12918.29981,3.063164,0.275082,2.9105,219.327103,4.5594
1,1,0,A,12918.29981,12919.13965,-0.072247,0.102293,0.8395,139.470016,7.17
1,1,1,A,12919.13965,12920.66992,3.118016,0.302248,1.5305,266.666656,3.75
1,1,0,A,12920.66992,12920.82031,0.169797,0,0.1502,421.940918,2.37
1,1,1,A,12920.82031,12921.29981,3.265414,0.14812,0.4798,594.990173,1.6807
1,1,0,A,12921.29981,12925.44043,-0.07501,0.202298,4.1405,1587.301636,0.63
1,1,1,A,12925.44043,12925.76953,2.803059,0.256745,0.329,216.436157,4.6203
1,1,0,A,12925.76953,12931.32031,-0.078298,0.199664,5.5507,223.738678,4.4695
1,1,1,A,12931.32031,12948.08984,3.1804,0.332493,16.7698,170.076706,5.8797
1,1,0,A,12948.08984,12949.2002,0.001404,0.24701,1.1102,44.801865,22.320499
1,1,1,A,12949.2002,12950.94043,3.321115,0.358788,1.7403,55.928413,17.879999
1,1,0,A,12950.94043,12951.24023,0.093599,0.106784,0.2997,350.815643,2.8505
1,1,1,A,12951.24023,12960.92969,3.198622,0.356345,9.6893,490.196075,2.04
1,1,0,A,12960.92969,12962.16016,0.067745,0.210699,1.2307,100.110123,9.989
1,1,1,A,12962.16016,12969.50977,3.136293,0.341923,7.3498,91.575089,10.92
1,1,0,A,12969.50977,12972.50977,-0.059034,0.180219,3,116.543327,8.5805
1,1,1,A,12972.50977,12987.57031,3.191906,0.323737,15.0602,96.620224,10.3498
1,1,0,AB,12987.57031,12987.66016,0.699731,0,0.09,55.370373,18.0602
1,1,1,A,12987.66016,12988.08008,3.169397,0.330499,0.4199,66.00573,15.1502
1,1,0,A,12988.08008,12989.16016,-0.055712,0.231137,1.0801,1961.168823,0.5099
1,1,1,A,12989.16016,13001.16016,3.190197,0.272147,12,666.666687,1.5
1,1,0,A,13001.16016,13001.54981,0.093217,0.263502,0.3898,76.452011,13.0801
1,1,1,A,13001.54981,13008.71973,3.236022,0.27038,7.1695,80.711555,12.3898
1,1,0,AB,13008.71973,13008.80957,0.482019,0,0.09,132.287384,7.5593
1,1,1,A,13008.80957,13014.92969,3.118405,0.305787,6.12,137.750534,7.2595
1,1,0,A,13014.92969,13015.11035,0.42251,0.113507,0.181,161.030594,6.21
1,1,1,AB,13015.11035,13015.16992,1.194206,0,0.0595,158.704971,6.301
1,1,0,AB,13015.16992,13015.25977,0.328117,0,0.09,4158.004395,0.2405
1,1,1,A,13015.25977,13018.91992,2.828965,0.304123,3.66,6688.963379,0.1495
1,1,0,A,13018.91992,13019.07031,0.420891,0,0.1502,266.666656,3.75
1,1,1,A,13019.07031,13020.69043,2.732605,0.331226,1.6203,262.4534,3.8102
1,1,0,AB,13020.69043,13020.80957,0.430383,0,0.119,564.812195,1.7705
1,1,1,A,13020.80957,13036.41016,3.212242,0.328804,15.6007,574.94397,1.7393
1,1,0,AB,13036.41016,13036.5,0.628747,0,0.0898,63.614445,15.7197
1,1,1,A,13036.5,13037.49023,3.231286,0.310744,0.9902,63.732834,15.6905
1,1,0,A,13037.49023,13038.4502,0.032935,0.221394,0.96,925.925903,1.08
1,1,1,A,13038.4502,13042.37988,3.145066,0.29926,3.9298,512.767944,1.9502
1,1,0,A,13042.37988,13043.25,0.037263,0.186305,0.87,204.507339,4.8898
1,1,1,A,13043.25,13053.50977,3.147807,0.297099,10.26,208.34201,4.7998
1,1,0,A,13053.50977,13053.90039,-0.126154,0.272658,0.3905,89.84726,11.13
1,1,1,A,13053.90039,13061.66992,3.256536,0.27312,7.7695,93.892303,10.6505
1,1,0,A,13061.66992,13062.15039,0.939583,0.192418,0.4805,122.549019,8.16
1,1,1,A,13062.15039,13076.45996,3.170569,0.308383,14.3095,121.21212,8.25
1,1,0,A,13076.45996,13076.73047,-0.05951,0.071146,0.2705,67.613251,14.79
1,1,1,A,13076.73047,13078.04981,3.181351,0.382163,1.3195,68.587105,14.58
1,1,0,A,13078.04981,13078.32031,0.192246,0.094464,0.2702,628.930847,1.59
1,1,1,A,13078.32031,13081.98047,3.053177,0.281346,3.6603,629.0495,1.5897
1,1,0,A,13081.98047,13082.33984,-0.078893,0.146337,0.3595,254.420563,3.9305
1,1,1,A,13082.33984,13088.30957,3.284881,0.286954,5.9695,248.7686,4.0198
1,1,0,AB,13088.30957,13088.42969,0.501887,0,0.12,158.002838,6.329
1,1,1,A,13088.42969,13094.07031,3.234726,0.298257,5.6407,164.217102,6.0895
1,1,0,A,13094.07031,13095.48047,-0.052028,0.239723,1.4103,173.590012,5.7607
1,1,1,A,13095.48047,13099.32031,3.245874,0.277988,3.8397,141.823853,7.051
1,1,0,A,13099.32031,13099.86035,-0.094248,0.194305,0.5403,190.476196,5.25
1,1,1,A,13099.86035,13100.58008,3.020433,0.273425,0.7196,228.310501,4.38
1,1,0,A,13100.58008,13101.36035,0.018663,0.15796,0.7804,793.713806,1.2599
1,1,1,A,13101.36035,13102.74023,3.263839,0.261062,1.3797,666.666687,1.5
1,1,0,A,13102.74023,13102.98047,0.460225,0.033951,0.2403,462.941528,2.1601
1,1,1,A,13102.98047,13107.66016,3.244722,0.318576,4.6797,617.283936,1.62
1,1,0,A,13107.66016,13108.46973,0.046487,0.171712,0.8093,203.252029,4.92
1,1,1,A,13108.46973,13114.34961,3.117009,0.297738,5.88,182.182541,5.489
1,1,0,AB,13114.34961,13114.46973,0.07275,0,0.12,149.492477,6.6893
1,1,1,A,13114.46973,13124.09961,3.080463,0.29358,9.63,166.666672,6
1,1,0,AB,13124.09961,13124.21973,0.512204,0,0.12,102.564102,9.75
1,1,1,A,13124.21973,13124.94043,3.293331,0.218476,0.721,102.564102,9.75
1,1,0,A,13124.94043,13125.29981,0.074429,0.091,0.3595,1189.060669,0.841
1,1,1,A,13125.29981,13129.98047,3.15247,0.271957,4.6805,925.497437,1.0805
1,1,0,A,13129.98047,13130.84961,0.072956,0.416252,0.869,198.412704,5.04
1,1,1,A,13130.84961,13133.54981,3.110847,0.251916,2.7005,180.196411,5.5495
1,1,0,AB,13133.54981,13133.66992,0.238809,0,0.12,280.151276,3.5695
1,1,1,A,13133.66992,13139.61035,3.116368,0.290584,5.9405,354.547058,2.8205
1,1,0,AB,13139.61035,13139.66992,1.002359,0,0.0595,165.002884,6.0605
1,1,1,A,13139.66992,13148.82031,3.097896,0.325934,9.1502,166.666672,6
1,1,0,A,13148.82031,13149.24023,0.006204,0.134205,0.42,108.581169,9.2097
1,1,1,A,13149.24023,13155.33008,3.026044,0.283208,6.0899,104.491028,9.5702
1,1,0,A,13155.33008,13155.54004,0.139235,0.04372,0.2099,153.612198,6.5099
1,1,1,A,13155.54004,13167.33008,3.076648,0.290704,11.7901,158.735199,6.2998
1,1,0,AB,13167.33008,13167.41992,0.642411,0,0.0899,83.333336,12
1,1,1,A,13167.41992,13170.80957,2.989935,0.359783,3.3895,84.175087,11.88
1,1,0,A,13170.80957,13173.59961,-0.068018,0.185882,2.79,287.405884,3.4794
1,1,1,A,13173.59961,13174.70996,3.006894,0.255395,1.1105,161.825394,6.1795
1,1,0,A,13174.70996,13174.86035,0.39483,0,0.1505,256.37738,3.9005
1,1,1,A,13174.86035,13175.82031,3.03631,0.250732,0.9597,793.021423,1.261
1,1,0,A,13175.82031,13176.38965,-0.105028,0.195058,0.5693,900.738586,1.1102
1,1,1,A,13176.38965,13180.5,3.012181,0.516909,4.1105,654.022217,1.529
1,1,0,AB,13180.5,13180.62012,0.946609,0,0.1201,213.684341,4.6798
1,1,1,A,13180.62012,13180.86035,1.400558,0.127798,0.2404,236.373093,4.2306
1,1,0,AB,13180.86035,13180.91992,1.285965,0,0.0595,2773.925049,0.3605
1,1,1,AB,13180.91992,13181.00977,1.72908,0,0.09,3334.444824,0.2999
1,1,0,A,13181.00977,13181.19043,0.680191,0.082432,0.1805,6688.963379,0.1495
1,1,1,A,13181.19043,13181.37012,1.582482,0.091927,0.1796,3696.857666,0.2705
1,1,0,AB,13181.37012,13181.45996,0.954125,0,0.0899,2777.006348,0.3601
1,1,1,A,13181.45996,13181.63965,1.432945,0.011653,0.1795,3710.575195,0.2695
1,1,0,A,13181.63965,13181.91016,0.761986,0.079186,0.2707,3711.952393,0.2694
1,1,1,AB,13181.91016,13181.96973,1.1438,0,0.0593,2221.235107,0.4502
1,1,0,A,13181.96973,13182.12012,0.95276,0,0.1506,3030.302979,0.33
1,1,1,A,13182.12012,13182.26953,1.789061,0,0.1494,4764.17334,0.2099
1,1,0,A,13182.26953,13182.48047,1.209023,0.029502,0.211,3333.333252,0.3
1,1,1,AB,13182.48047,13182.57031,1.319172,0,0.0897,2774.694824,0.3604
1,1,0,A,13182.57031,13182.71973,1.019489,0,0.1493,3325.57373,0.3007
1,1,1,AB,13182.71973,13182.80957,1.4453,0,0.09,4184.100586,0.239
1,1,0,A,13182.80957,13183.11035,1.051216,0.076216,0.301,4178.85498,0.2393
1,1,1,A,13183.11035,13183.41016,1.402337,0.119984,0.2997,2557.544678,0.391
1,1,0,A,13183.41016,13183.55957,1.09238,0,0.1493,1664.724487,0.6007
1,1,1,AB,13183.55957,13183.62012,1.343876,0,0.0606,2227.171387,0.449
1,1,0,AB,13183.62012,13183.70996,0.999638,0,0.0899,4764.17334,0.2099
1,1,1,A,13183.70996,13184.19043,1.505162,0.055462,0.4805,6644.518066,0.1505
1,1,0,A,13184.19043,13184.33984,1.053349,0,0.1495,1753.15564,0.5704
1,1,1,AB,13184.33984,13184.40039,1.259874,0,0.0605,1587.301636,0.63
1,1,0,A,13184.40039,13184.63965,0.964312,0.276454,0.239,4761.904785,0.21
1,1,1,A,13184.63965,13210.34961,3.007682,0.335558,25.709999,3338.898193,0.2995
1,1,0,A,13210.34961,13211.16016,-0.025439,0.194309,0.8107,38.537132,25.948999
1,1,1,A,13211.16016,13214.19043,3.170603,0.347087,3.0303,37.706394,26.5207
1,1,0,A,13214.19043,13214.7002,0.021298,0.20773,0.5097,260.348877,3.841
1,1,1,A,13214.7002,13220.25,3.059486,0.271134,5.5498,282.48587,3.54
1,1,0,A,13220.25,13232.58008,-0.150654,0.21265,12.3301,165.030121,6.0595
1,1,1,A,13232.58008,13238.40039,2.933608,0.289123,5.8204,55.928726,17.8799
1,1,0,A,13238.40039,13248.08984,-0.043833,0.204089,9.6895,55.094902,18.150499
1,1,1,A,13248.08984,13250.16016,3.060789,0.302406,2.0702,64.474945,15.5099
,,,,,,,,,,
1,1,1,A,13262.04004,13262.37012,2.686007,0.131178,0.3301,N/A,Not found
1,1,0,AB,13262.37012,13262.42969,1.178613,0,0.0594,N/A,Not found
1,1,1,A,13262.42969,13268.40039,3.244046,0.259199,5.971,2567.394043,0.3895
1,1,0,A,13268.40039,13270.65039,-0.155013,0.195782,2.25,165.826477,6.0304
1,1,1,A,13270.65039,13273.65039,3.010517,0.327474,3,121.639702,8.221
1,1,0,A,13273.65039,13275.50977,-0.144116,0.209125,1.8595,190.476196,5.25
1,1,1,A,13275.50977,13280.79004,3.026982,0.358576,5.28,205.782486,4.8595
1,1,0,A,13280.79004,13283.42969,-0.069921,0.246404,2.6395,140.065826,7.1395
1,1,1,A,13283.42969,13292.45996,3.073743,0.319509,9.0305,126.270599,7.9195
1,1,0,A,13292.45996,13292.61035,0.32459,0,0.1505,85.689804,11.67
1,1,1,A,13292.61035,13292.79004,1.68222,0.03539,0.1795,108.920593,9.181
1,1,0,A,13292.79004,13292.94043,0.261322,0,0.1505,3030.302979,0.33
1,1,1,A,13292.94043,13293.20996,2.865728,0.053555,0.2695,3030.302979,0.33
1,1,0,A,13293.20996,13294.62012,-0.161284,0.22786,1.4101,2380.952393,0.42
1,1,1,A,13294.62012,13295.07031,2.735302,0.179457,0.4501,595.379883,1.6796
1,1,0,A,13295.07031,13295.61035,-0.064785,0.17045,0.5403,537.576599,1.8602
1,1,1,A,13295.61035,13297.9502,2.903534,0.357687,2.3397,1009.693054,0.9904
1,1,0,A,13297.9502,13298.30957,-0.128348,0.128669,0.3593,347.222229,2.88
1,1,1,A,13298.30957,13298.49023,2.807533,0.044885,0.1807,370.507599,2.699
1,1,0,A,13298.49023,13299.69043,-0.099639,0.193226,1.2003,1851.851807,0.54
1,1,1,AB,13299.69043,13299.78027,1.880733,0,0.0897,724.112976,1.381
1,1,0,A,13299.78027,13300.01953,-0.275334,0.29669,0.2393,775.193787,1.29
1,1,1,A,13300.01953,13305.15039,3.193813,0.363526,5.131,3039.513672,0.329
1,1,0,A,13305.15039,13306.74023,-0.01623,0.186189,1.5897,186.209335,5.3703
1,1,1,A,13306.74023,13307.63965,2.924562,0.406126,0.8993,148.794022,6.7207
1,1,0,A,13307.63965,13308.4502,-0.045871,0.098682,0.8107,401.767792,2.489
1,1,1,A,13308.4502,13308.87012,3.064294,0.211108,0.4199,584.795349,1.71
1,1,0,A,13308.87012,13310.21973,-0.070815,0.184155,1.3494,812.611755,1.2306
1,1,1,A,13310.21973,13312.44043,2.853099,0.443037,2.221,565.195251,1.7693
1,1,0,A,13312.44043,13315.74023,-0.108826,0.207483,3.2997,280.080658,3.5704
1,1,1,A,13315.74023,13318.55957,3.076295,0.355568,2.8193,181.136444,5.5207
1,1,0,A,13318.55957,13323.36035,-0.092028,0.184334,4.801,163.4254,6.119
1,1,1,A,13323.36035,13326.03027,3.049968,0.288005,2.6697,131.228424,7.6203
1,1,0,A,13326.03027,13329.95996,-0.087321,0.182488,3.9298,133.856262,7.4707
1,1,1,A,13329.95996,13331.73047,3.020463,0.304714,1.7705,151.526627,6.5995
1,1,0,A,13331.73047,13332.26953,-0.056329,0.133689,0.539,175.429367,5.7003
1,1,1,A,13332.26953,13338.03027,2.999007,0.355736,5.7607,432.994141,2.3095
1,1,0,A,13338.03027,13339.37988,-0.071082,0.150498,1.3498,158.737717,6.2997
1,1,1,A,13339.37988,13340.19043,2.959844,0.257655,0.8105,140.637085,7.1105
1,1,0,AB,13340.19043,13340.30957,0.888523,0,0.119,462.898682,2.1603
1,1,1,A,13340.30957,13342.67969,3.163287,0.239801,2.37,1075.84729,0.9295
1,1,0,A,13342.67969,13343.73047,-0.060849,0.203423,1.051,401.767792,2.489
1,1,1,A,13343.73047,13354.37988,3.050723,0.334147,10.6495,292.312195,3.421
1,1,0,A,13354.37988,13355.42969,-0.061831,0.198779,1.0495,85.466431,11.7005
1,1,1,A,13355.42969,13355.63965,2.913487,0.047413,0.21,85.477394,11.699
1,1,0,A,13355.63965,13355.84961,-0.157395,0.202839,0.21,793.965881,1.2595
1,1,1,A,13355.84961,13356.50977,2.991358,0.226914,0.6605,2380.952393,0.42
1,1,0,AB,13356.50977,13356.62988,0.580198,0,0.12,1148.765137,0.8705
1,1,1,A,13356.62988,13357.2002,2.640989,0.329535,0.5702,1281.22998,0.7805
1,1,0,A,13357.2002,13358.37012,-0.055492,0.178951,1.1699,1448.855347,0.6902
1,1,1,A,13358.37012,13362.12012,3.176099,0.480996,3.75,574.679626,1.7401
1,1,0,A,13362.12012,13362.83984,-0.023534,0.253327,0.7199,203.256165,4.9199
1,1,1,A,13362.83984,13363.67969,3.093582,0.444772,0.8395,223.718658,4.4699
1,1,0,A,13363.67969,13365.90039,-0.051656,0.209348,2.221,641.272278,1.5594
1,1,1,A,13365.90039,13372.98047,3.196576,0.367487,7.08,326.743988,3.0605
1,1,0,A,13372.98047,13373.12988,0.651447,0,0.1495,107.51532,9.301
1,1,1,A,13373.12988,13379.00977,3.173017,0.286753,5.88,138.322159,7.2295
1,1,0,A,13379.00977,13382.42969,-0.025605,0.190261,3.4195,165.851227,6.0295
1,1,1,A,13382.42969,13383.38965,3.186916,0.308545,0.96,107.532661,9.2995
1,1,0,A,13383.38965,13393.34961,-0.04456,0.180548,9.96,228.336563,4.3795
1,1,1,A,13393.34961,13397.28027,3.157412,0.259403,3.9307,91.575089,10.92
1,1,0,A,13397.28027,13398.90039,-0.030898,0.190269,1.6203,71.990616,13.8907
1,1,1,A,13398.90039,13400.19043,3.259961,0.183773,1.29,180.14772,5.551
1,1,0,A,13400.19043,13400.45996,0.129962,0.192279,0.2695,343.607178,2.9103
1,1,1,A,13400.45996,13407,3.099438,0.290324,6.54,641.23114,1.5595
1,1,0,A,13407,13408.2002,-0.021327,0.143772,1.2002,146.853653,6.8095
1,1,1,A,13408.2002,13408.44043,2.80854,0.202682,0.2403,129.195633,7.7402
1,1,0,A,13408.44043,13408.70996,0.130256,0.109903,0.2695,694.20343,1.4405
1,1,1,A,13408.70996,13412.96973,3.222791,0.380869,4.2595,1961.553589,0.5098
1,1,0,A,13412.96973,13413.15039,-0.055181,0.172202,0.181,220.799286,4.529
1,1,1,A,13413.15039,13425.62988,3.103322,0.379028,12.4795,225.19986,4.4405
1,1,0,A,13425.62988,13425.78027,-0.238261,0,0.1502,78.985825,12.6605
1,1,1,A,13425.78027,13430.42969,3.068691,0.449466,4.6493,79.178444,12.6297
1,1,0,A,13430.42969,13431.08984,-0.107539,0.152231,0.6605,208.355042,4.7995
1,1,1,A,13431.08984,13436.12988,3.216369,0.355783,5.04,188.331009,5.3098
1,1,0,A,13436.12988,13436.33984,-0.060753,0.128487,0.21,175.423203,5.7005
1,1,1,A,13436.33984,13439.07031,2.963403,0.2615,2.7302,190.476196,5.25
1,1,0,A,13439.07031,13440.24023,-0.022277,0.210097,1.17,340.112915,2.9402
1,1,1,A,13440.24023,13443.12012,2.998827,0.334094,2.8799,256.397095,3.9002
1,1,0,A,13443.12012,13444.08008,0.398653,0.244087,0.96,246.919678,4.0499
1,1,1,A,13444.08008,13445.33984,3.124163,0.241457,1.2599,260.423462,3.8399
1,1,0,A,13445.33984,13445.82031,-0.043988,0.065969,0.4802,450.470734,2.2199
1,1,1,A,13445.82031,13448.49023,3.02982,0.321757,2.67,574.679626,1.7401
1,1,0,A,13448.49023,13450.76953,-0.044411,0.15215,2.2793,317.440155,3.1502
1,1,1,A,13450.76953,13457.73047,3.076927,0.282903,6.961,202.048767,4.9493
1,1,0,A,13457.73047,13464.20996,-0.065301,0.194022,6.4795,108.221596,9.2403
1,1,1,A,13464.20996,13464.66016,2.961386,0.544585,0.4502,74.401993,13.4405
1,1,0,A,13464.66016,13465.58984,0.051059,0.17445,0.9298,144.306396,6.9297
1,1,1,A,13465.58984,13475.66992,3.096559,0.405031,10.08,724.637695,1.38
1,1,0,AB,13475.66992,13475.79004,0.830952,0,0.12,90.828171,11.0098
1,1,1,A,13475.79004,13477.34961,2.828913,0.26225,1.5595,98.039215,10.2
1,1,0,A,13477.34961,13477.55957,0.150614,0.044903,0.21,595.415283,1.6795
1,1,1,A,13477.55957,13480.65039,2.964156,0.457578,3.091,565.131409,1.7695
1,1,0,A,13480.65039,13481.66992,-0.104754,0.174412,1.0195,302.938507,3.301
1,1,1,A,13481.66992,13485.90039,3.202091,0.299908,4.2305,243.279404,4.1105
1,1,0,AB,13485.90039,13486.01953,0.406214,0,0.119,190.476196,5.25
1,1,1,A,13486.01953,13491.08984,3.045141,0.314625,5.0705,229.911484,4.3495
1,1,0,A,13491.08984,13491.71973,-0.043292,0.156693,0.6295,192.696793,5.1895
1,1,1,A,13491.71973,13493.40039,3.027057,0.328414,1.681,175.438599,5.7
1,1,0,A,13493.40039,13498.83008,-0.081025,0.18443,5.4296,432.806763,2.3105
1,1,1,A,13498.83008,13501.70996,3.171257,0.321515,2.8799,140.635101,7.1106
1,1,0,A,13501.70996,13501.86035,0.173436,0,0.1505,120.344185,8.3095
1,1,1,A,13501.86035,13503,3.238562,0.305179,1.1395,329.989441,3.0304
1,1,0,A,13503,13504.37988,0.018411,0.109251,1.38,775.193787,1.29
1,1,1,A,13504.37988,13506.54004,3.046657,0.26096,2.16,396.904144,2.5195
1,1,0,A,13506.54004,13506.92969,-0.020743,0.140989,0.3895,282.48587,3.54
1,1,1,A,13506.92969,13511.54981,3.139826,0.292587,4.6205,392.233765,2.5495
1,1,0,A,13511.54981,13511.82031,0.335321,0.280845,0.2702,199.6008,5.01
1,1,1,A,13511.82031,13512.66016,3.247739,0.582539,0.84,204.469711,4.8907
1,1,0,A,13512.66016,13517.49023,-0.016938,0.180007,4.83,900.738586,1.1102
1,1,1,A,13517.49023,13518.66016,3.061924,0.316926,1.17,176.366837,5.67
,,,,,,,,,,
1,1,1,A,13521.95996,13524,3.114057,0.337808,2.04,N/A,Not found
1,1,0,A,13524,13524.20996,0.043766,0.037735,0.21,N/A,Not found
1,1,1,A,13524.20996,13524.66016,2.813605,0.354531,0.4502,444.444458,2.25
1,1,0,AB,13524.66016,13524.78027,0.677819,0,0.12,1514.692505,0.6602
1,1,1,A,13524.78027,13526.51953,3.099095,0.34797,1.7393,1753.77063,0.5702
1,1,0,A,13526.51953,13526.94043,0.435204,0.163745,0.421,537.836792,1.8593
1,1,1,A,13526.94043,13549.23047,3.067471,0.323697,22.290001,462.898682,2.1603
1,1,0,A,13549.23047,13549.41016,-0.045742,0.033232,0.1797,44.031528,22.711
1,1,1,A,13549.41016,13554.62988,3.386359,0.366645,5.2198,44.504375,22.4697
1,1,0,A,13554.62988,13555.76953,-0.138708,0.191525,1.1395,185.202332,5.3995
1,1,1,A,13555.76953,13559.09961,2.976408,0.338362,3.33,157.250015,6.3593
1,1,0,A,13559.09961,13559.61035,0.04044,0.092778,0.511,223.738678,4.4695
1,1,1,A,13559.61035,13577.51953,3.093958,0.274705,17.909,260.348877,3.841
1,1,0,AB,13577.51953,13577.61035,0.884714,0,0.091,54.288818,18.42
1,1,1,A,13577.61035,13579.29004,3.015709,0.28338,1.6795,55.555557,18
1,1,0,A,13579.29004,13579.55957,0.27717,0.115597,0.2695,564.812195,1.7705
1,1,1,A,13579.55957,13601.87988,3.031951,0.317851,22.320499,513.083618,1.949
